,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
21171,PRESERVED_SPECIMEN,Dichapetalum morenoi,4093001,GBIF,,Manuel Vargas,,10.766667,-84.18333299999999,Pital Finca Hiloba. 18 Km N. Boca Tapada,2005.0,1,1,1,,WGS84,2019,Daniel Solano; Daniel Santamaría ; Alexánder Francisco Rodríguez González ; Israel Mena ; Armando Soto ; Braulio Hernández
22027,PRESERVED_SPECIMEN,Dichapetalum morenoi,4136189,GBIF,,Manuel Vargas,,10.098889,-85.627222,Cerro Vista al Mar.,2008.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
22028,PRESERVED_SPECIMEN,Dichapetalum morenoi,4136200,GBIF,,Manuel Vargas,,10.036111,-85.692222,Camino entre Vista al Mar y Ostional.,2008.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
22029,PRESERVED_SPECIMEN,Dichapetalum morenoi,4136202,GBIF,,Manuel Vargas,,10.036111,-85.692222,Camino entre Vista al Mar y Ostional.,2008.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
22030,PRESERVED_SPECIMEN,Dichapetalum morenoi,4136203,GBIF,,Manuel Vargas,,10.036111,-85.692222,Camino entre Vista al Mar y Ostional.,2008.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
22031,PRESERVED_SPECIMEN,Dichapetalum morenoi,4136201,GBIF,,Manuel Vargas,,10.036111,-85.692222,Camino entre Vista al Mar y Ostional.,2008.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
22032,PRESERVED_SPECIMEN,Dichapetalum morenoi,4136190,GBIF,,Manuel Vargas,,10.098889,-85.627222,Cerro Vista al Mar.,2008.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
22089,PRESERVED_SPECIMEN,Dichapetalum morenoi,4139224,GBIF,,Manuel Vargas,,10.098889,-85.627222,Cerro Vista al Mar.,2008.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
22093,PRESERVED_SPECIMEN,Dichapetalum morenoi,4139225,GBIF,,Manuel Vargas,,10.098889,-85.627222,Cerro Vista al Mar.,2008.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
23208,PRESERVED_SPECIMEN,Dichapetalum morenoi,4280292,GBIF,,Manuel Vargas,,10.155722,-85.6275,"P. N. Diriá, Cerro Brujo.",2011.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
23209,PRESERVED_SPECIMEN,Dichapetalum morenoi,4280291,GBIF,,Manuel Vargas,,10.155722,-85.6275,"P. N. Diriá, Cerro Brujo.",2011.0,1,1,1,,WGS84,2019,Barry Hammel; Isabel Pérez
23257,PRESERVED_SPECIMEN,Dichapetalum morenoi,4286959,GBIF,,Manuel Vargas,,10.134528,-85.632139,P.N. Diriá. Vistalmar.,2011.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Federico Solano ; I. Ch. Oh
23258,PRESERVED_SPECIMEN,Dichapetalum morenoi,4286964,GBIF,,Manuel Vargas,,10.134528,-85.632139,P.N. Diriá. Vistalmar.,2011.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Federico Solano ; I. Ch. Oh
23259,PRESERVED_SPECIMEN,Dichapetalum morenoi,4286960,GBIF,,Manuel Vargas,,10.134528,-85.632139,P.N. Diriá. Vistalmar.,2011.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Federico Solano ; I. Ch. Oh
23260,PRESERVED_SPECIMEN,Dichapetalum morenoi,4286963,GBIF,,Manuel Vargas,,10.134528,-85.632139,P.N. Diriá. Vistalmar.,2011.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Federico Solano ; I. Ch. Oh
