,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
31880,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:026623,GBIF,41520,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,1997.0,1,1,1,,WGS84,2019,
31887,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:027719,GBIF,42320,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,1997.0,1,1,1,,WGS84,2019,
31889,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:027762,GBIF,42348,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,,1,1,1,,WGS84,2019,
31891,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:027763,GBIF,42348,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,1997.0,1,1,1,,WGS84,2019,
31909,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:029385,GBIF,43514,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,1997.0,1,1,1,,WGS84,2019,
31917,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:030382,GBIF,44195,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,1997.0,1,1,1,,WGS84,2019,
31918,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:030381,GBIF,44195,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,,1,1,1,,WGS84,2019,
31925,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:031236,GBIF,44798,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,1998.0,1,1,1,,WGS84,2019,
31926,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:032677,GBIF,50950,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,1997.0,1,1,1,,WGS84,2019,
31931,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT011:033375,GBIF,51476,Manuel Vargas,,1.15,-77.983333,Reserva Natural La Planada,1997.0,1,1,1,,WGS84,2019,
